Date,"Crude_Oil_WTI_('Close', 'CL=F')","Crude_Oil_WTI_('High', 'CL=F')","Crude_Oil_WTI_('Low', 'CL=F')","Crude_Oil_WTI_('Open', 'CL=F')","Crude_Oil_WTI_('Volume', 'CL=F')","Crude_Oil_Brent_('Close', 'BZ=F')","Crude_Oil_Brent_('High', 'BZ=F')","Crude_Oil_Brent_('Low', 'BZ=F')","Crude_Oil_Brent_('Open', 'BZ=F')","Crude_Oil_Brent_('Volume', 'BZ=F')","Natural_Gas_('Close', 'NG=F')","Natural_Gas_('High', 'NG=F')","Natural_Gas_('Low', 'NG=F')","Natural_Gas_('Open', 'NG=F')","Natural_Gas_('Volume', 'NG=F')","Heating_Oil_('Close', 'HO=F')","Heating_Oil_('High', 'HO=F')","Heating_Oil_('Low', 'HO=F')","Heating_Oil_('Open', 'HO=F')","Heating_Oil_('Volume', 'HO=F')","Gasoline_('Close', 'RB=F')","Gasoline_('High', 'RB=F')","Gasoline_('Low', 'RB=F')","Gasoline_('Open', 'RB=F')","Gasoline_('Volume', 'RB=F')","Gold_('Close', 'GC=F')","Gold_('High', 'GC=F')","Gold_('Low', 'GC=F')","Gold_('Open', 'GC=F')","Gold_('Volume', 'GC=F')","Silver_('Close', 'SI=F')","Silver_('High', 'SI=F')","Silver_('Low', 'SI=F')","Silver_('Open', 'SI=F')","Silver_('Volume', 'SI=F')","Platinum_('Close', 'PL=F')","Platinum_('High', 'PL=F')","Platinum_('Low', 'PL=F')","Platinum_('Open', 'PL=F')","Platinum_('Volume', 'PL=F')","Palladium_('Close', 'PA=F')","Palladium_('High', 'PA=F')","Palladium_('Low', 'PA=F')","Palladium_('Open', 'PA=F')","Palladium_('Volume', 'PA=F')","Copper_('Close', 'HG=F')","Copper_('High', 'HG=F')","Copper_('Low', 'HG=F')","Copper_('Open', 'HG=F')","Copper_('Volume', 'HG=F')","Aluminum_('Close', 'ALI=F')","Aluminum_('High', 'ALI=F')","Aluminum_('Low', 'ALI=F')","Aluminum_('Open', 'ALI=F')","Aluminum_('Volume', 'ALI=F')","Corn_('Close', 'ZC=F')","Corn_('High', 'ZC=F')","Corn_('Low', 'ZC=F')","Corn_('Open', 'ZC=F')","Corn_('Volume', 'ZC=F')","Wheat_('Close', 'ZW=F')","Wheat_('High', 'ZW=F')","Wheat_('Low', 'ZW=F')","Wheat_('Open', 'ZW=F')","Wheat_('Volume', 'ZW=F')","Soybeans_('Close', 'ZS=F')","Soybeans_('High', 'ZS=F')","Soybeans_('Low', 'ZS=F')","Soybeans_('Open', 'ZS=F')","Soybeans_('Volume', 'ZS=F')","Oats_('Close', 'ZO=F')","Oats_('High', 'ZO=F')","Oats_('Low', 'ZO=F')","Oats_('Open', 'ZO=F')","Oats_('Volume', 'ZO=F')","Rice_('Close', 'ZR=F')","Rice_('High', 'ZR=F')","Rice_('Low', 'ZR=F')","Rice_('Open', 'ZR=F')","Rice_('Volume', 'ZR=F')","Coffee_('Close', 'KC=F')","Coffee_('High', 'KC=F')","Coffee_('Low', 'KC=F')","Coffee_('Open', 'KC=F')","Coffee_('Volume', 'KC=F')","Sugar_('Close', 'SB=F')","Sugar_('High', 'SB=F')","Sugar_('Low', 'SB=F')","Sugar_('Open', 'SB=F')","Sugar_('Volume', 'SB=F')","Cotton_('Close', 'CT=F')","Cotton_('High', 'CT=F')","Cotton_('Low', 'CT=F')","Cotton_('Open', 'CT=F')","Cotton_('Volume', 'CT=F')","Cocoa_('Close', 'CC=F')","Cocoa_('High', 'CC=F')","Cocoa_('Low', 'CC=F')","Cocoa_('Open', 'CC=F')","Cocoa_('Volume', 'CC=F')","Orange_Juice_('Close', 'OJ=F')","Orange_Juice_('High', 'OJ=F')","Orange_Juice_('Low', 'OJ=F')","Orange_Juice_('Open', 'OJ=F')","Orange_Juice_('Volume', 'OJ=F')","Live_Cattle_('Close', 'LE=F')","Live_Cattle_('High', 'LE=F')","Live_Cattle_('Low', 'LE=F')","Live_Cattle_('Open', 'LE=F')","Live_Cattle_('Volume', 'LE=F')","Lean_Hogs_('Close', 'HE=F')","Lean_Hogs_('High', 'HE=F')","Lean_Hogs_('Low', 'HE=F')","Lean_Hogs_('Open', 'HE=F')","Lean_Hogs_('Volume', 'HE=F')","Feeder_Cattle_('Close', 'GF=F')","Feeder_Cattle_('High', 'GF=F')","Feeder_Cattle_('Low', 'GF=F')","Feeder_Cattle_('Open', 'GF=F')","Feeder_Cattle_('Volume', 'GF=F')","Lumber_('Close', 'LBS=F')","Lumber_('High', 'LBS=F')","Lumber_('Low', 'LBS=F')","Lumber_('Open', 'LBS=F')","Lumber_('Volume', 'LBS=F')",Year,Month,Quarter,Day_of_Week,Week_of_Year
2012-04-09,102.45999908447266,102.5999984741211,100.80999755859375,102.52999877929688,205924.0,122.66999816894531,122.70999908447266,121.0999984741211,121.87999725341797,256.0,2.1070001125335693,2.117000102996826,2.061000108718872,2.1029999256134033,129365.0,3.145900011062622,3.1649999618530273,3.1108999252319336,3.1647000312805176,39401.0,3.2967000007629395,3.3340001106262207,3.255500078201294,3.3340001106262207,54759.0,1642.5,1646.4000244140625,1636.5,1645.300048828125,158.0,31.51300048828125,31.51300048828125,31.51300048828125,31.51300048828125,5.0,1613.5999755859375,1613.5999755859375,1613.5999755859375,1613.5999755859375,28.0,642.8499755859375,642.8499755859375,642.8499755859375,642.8499755859375,3.0,3.7160000801086426,3.7820000648498535,3.7135000228881836,3.7809998989105225,173.0,,,,,,649.0,664.25,648.5,656.0,150881.0,643.0,649.0,636.5,637.25,60188.0,1431.0,1446.75,1423.5,1431.0,89287.0,338.25,342.0,336.25,338.0,299.0,1487.5,1508.0,1474.5,1504.5,561.0,178.0500030517578,183.60000610351562,177.5500030517578,182.85000610351562,10733.0,24.43000030517578,24.860000610351562,24.3700008392334,24.579999923706055,38149.0,89.4800033569336,90.23999786376953,88.5,88.54000091552734,15450.0,2108.0,2118.0,2068.0,2095.0,14538.0,152.8000030517578,157.89999389648438,151.75,156.3000030517578,1644.0,119.375,119.7750015258789,118.5,118.5999984741211,11074.0,84.42500305175781,85.0250015258789,84.1500015258789,84.625,4686.0,148.14999389648438,150.02499389648438,148.14999389648438,148.97500610351562,1315.0,263.79998779296875,266.3999938964844,262.0,266.29998779296875,635.0,2012,4,2,0,15
2012-04-10,101.0199966430664,102.95999908447266,100.68000030517578,102.33000183105469,312927.0,119.87999725341797,122.2699966430664,119.80000305175781,121.5199966430664,627.0,2.0309998989105225,2.125999927520752,2.0239999294281006,2.1110000610351562,147611.0,3.0957000255584717,3.1505000591278076,3.0880000591278076,3.145900011062622,59812.0,3.2495999336242676,3.301100015640259,3.234999895095825,3.296299934387207,69634.0,1659.5,1661.699951171875,1636.199951171875,1649.0,350.0,31.670000076293945,31.760000228881836,31.670000076293945,31.670000076293945,5.0,1589.199951171875,1589.199951171875,1589.199951171875,1589.199951171875,28.0,635.9000244140625,635.9000244140625,635.9000244140625,635.9000244140625,3.0,3.6459999084472656,3.750499963760376,3.6459999084472656,3.750499963760376,271.0,,,,,,634.75,653.75,634.5,649.5,235172.0,625.75,653.25,624.0,641.75,96735.0,1426.0,1452.25,1421.75,1431.0,163221.0,333.0,341.0,332.5,338.75,781.0,1486.5,1498.0,1460.0,1486.5,1899.0,178.14999389648438,182.35000610351562,177.75,178.5,18277.0,23.8700008392334,24.579999923706055,23.799999237060547,24.510000228881836,84010.0,89.7300033569336,90.9000015258789,89.33999633789062,89.52999877929688,26208.0,2064.0,2127.0,2052.0,2115.0,21211.0,146.9499969482422,152.39999389648438,143.64999389648438,152.1999969482422,3092.0,117.75,119.82499694824219,117.3499984741211,119.3499984741211,7159.0,83.80000305175781,84.4000015258789,82.9000015258789,84.1500015258789,7159.0,147.0749969482422,149.0,146.64999389648438,148.77499389648438,2125.0,262.1000061035156,270.0,262.1000061035156,264.29998779296875,1157.0,2012,4,2,1,15
2012-04-11,102.69999694824219,103.12999725341797,100.83999633789062,100.94000244140625,283008.0,120.18000030517578,120.73999786376953,119.30999755859375,120.0999984741211,781.0,1.9839999675750732,2.0490000247955322,1.972000002861023,2.0230000019073486,163943.0,3.1149001121520996,3.1326000690460205,3.0796000957489014,3.0899999141693115,63184.0,3.2955000400543213,3.299499988555908,3.2316999435424805,3.234999895095825,73563.0,1659.0,1659.699951171875,1654.699951171875,1654.800048828125,426.0,31.51099967956543,31.51099967956543,31.51099967956543,31.51099967956543,5.0,1579.800048828125,1590.699951171875,1579.300048828125,1590.699951171875,22.0,635.6500244140625,635.6500244140625,635.6500244140625,635.6500244140625,3.0,3.635999917984009,3.637500047683716,3.628999948501587,3.63700008392334,217.0,,,,,,636.0,639.75,631.0,636.5,183534.0,628.0,633.75,619.75,626.25,70253.0,1422.0,1431.25,1415.0,1428.0,102354.0,329.25,335.75,326.5,334.5,640.0,1493.5,1495.0,1480.0,1486.0,847.0,180.64999389648438,182.9499969482422,177.89999389648438,178.10000610351562,23905.0,23.950000762939453,24.059999465942383,23.799999237060547,23.8700008392334,43838.0,91.37999725341797,92.62000274658203,89.69999694824219,89.7300033569336,21746.0,2103.0,2126.0,2052.0,2067.0,16903.0,141.6999969482422,147.25,138.35000610351562,147.1999969482422,3276.0,118.375,120.0,117.125,117.69999694824219,4848.0,83.17500305175781,83.75,82.94999694824219,83.05000305175781,4281.0,148.60000610351562,149.5,146.0500030517578,146.6999969482422,1787.0,264.20001220703125,266.0,262.6000061035156,264.79998779296875,531.0,2012,4,2,2,15
2012-04-12,103.63999938964844,104.23999786376953,102.38999938964844,102.55000305175781,271285.0,121.70999908447266,121.70999908447266,119.45999908447266,119.98999786376953,280.0,1.9830000400543213,2.069000005722046,1.9709999561309814,1.9759999513626099,233095.0,3.166300058364868,3.1738998889923096,3.103300094604492,3.1129000186920166,55413.0,3.3566999435424805,3.3629000186920166,3.2820000648498535,3.2934999465942383,55045.0,1679.5,1680.0999755859375,1650.0,1660.0,1309.0,32.51499938964844,32.51499938964844,31.59000015258789,31.59000015258789,127.0,1601.5,1601.5,1586.699951171875,1586.9000244140625,20.0,652.1500244140625,652.1500244140625,652.1500244140625,652.1500244140625,3.0,3.7165000438690186,3.7165000438690186,3.680500030517578,3.680500030517578,224.0,,,,,,637.5,644.5,636.5,637.0,191727.0,639.25,645.75,628.0,628.0,83130.0,1441.0,1444.5,1420.0,1423.25,106415.0,334.0,335.0,330.0,330.25,658.0,1536.5,1543.5,1497.0,1497.0,2251.0,182.89999389648438,183.3000030517578,178.89999389648438,181.0500030517578,22627.0,24.219999313354492,24.329999923706055,23.899999618530273,24.040000915527344,52631.0,93.0,93.30000305175781,91.0999984741211,91.41000366210938,19633.0,2160.0,2167.0,2061.0,2116.0,11805.0,144.85000610351562,146.89999389648438,140.1999969482422,141.6999969482422,1606.0,121.25,121.375,119.80000305175781,120.0,5376.0,83.5250015258789,83.80000305175781,83.1500015258789,83.5999984741211,2370.0,151.10000610351562,151.5749969482422,149.375,149.5500030517578,1422.0,266.8999938964844,269.70001220703125,264.3999938964844,264.3999938964844,795.0,2012,4,2,3,15
2012-04-13,102.83000183105469,103.9000015258789,102.61000061035156,103.66000366210938,227259.0,121.83000183105469,121.83000183105469,120.87999725341797,121.62000274658203,441.0,1.9809999465942383,1.9989999532699585,1.9589999914169312,1.9819999933242798,145877.0,3.1745998859405518,3.1881000995635986,3.1510000228881836,3.1649999618530273,62550.0,3.346100091934204,3.3773999214172363,3.319999933242798,3.3575000762939453,69078.0,1659.0999755859375,1674.800048828125,1650.0,1673.300048828125,220.0,31.3799991607666,31.3799991607666,31.3799991607666,31.3799991607666,25.0,1583.4000244140625,1597.0999755859375,1583.4000244140625,1597.0999755859375,27.0,646.25,646.25,646.25,646.25,1.0,3.622999906539917,3.691999912261963,3.614000082015991,3.690999984741211,1195.0,,,,,,629.25,641.75,624.25,640.0,187477.0,623.5,643.25,618.5,640.25,88586.0,1436.75,1447.75,1431.25,1442.5,109436.0,327.75,335.0,325.5,334.5,1016.0,1531.0,1546.5,1528.0,1536.5,1553.0,179.1999969482422,186.39999389648438,178.14999389648438,182.0500030517578,23017.0,23.3700008392334,24.290000915527344,23.270000457763672,24.290000915527344,64884.0,92.08000183105469,93.75,91.01000213623047,93.01000213623047,29440.0,2248.0,2259.0,2160.0,2160.0,9420.0,146.39999389648438,148.8000030517578,144.5500030517578,145.5,1359.0,120.5250015258789,121.75,120.32499694824219,121.67500305175781,4318.0,82.75,83.30000305175781,82.5250015258789,83.30000305175781,3174.0,150.52499389648438,151.8249969482422,150.52499389648438,151.5,632.0,266.70001220703125,268.79998779296875,263.6000061035156,267.70001220703125,648.0,2012,4,2,4,15
2012-04-16,102.93000030517578,103.37000274658203,101.80000305175781,102.80000305175781,284959.0,118.68000030517578,120.05000305175781,118.27999877929688,120.02999877929688,832.0,2.0160000324249268,2.0299999713897705,1.9759999513626099,1.9859999418258667,133527.0,3.1166000366210938,3.1745998859405518,3.1135001182556152,3.1745998859405518,54926.0,3.2669999599456787,3.3501999378204346,3.2614998817443848,3.3447999954223633,71000.0,1648.699951171875,1656.800048828125,1641.199951171875,1650.800048828125,717.0,31.36400032043457,31.36400032043457,31.36400032043457,31.36400032043457,71.0,1571.699951171875,1571.699951171875,1561.0,1564.0,22.0,649.75,649.75,649.75,649.75,1.0,3.624000072479248,3.624000072479248,3.5885000228881836,3.5885000228881836,252.0,,,,,,623.25,629.0,621.0,626.75,125988.0,616.25,625.5,615.0,623.25,49485.0,1420.0,1435.75,1415.5,1434.5,84110.0,323.0,327.25,322.25,326.25,398.0,1543.0,1544.5,1525.0,1533.0,999.0,174.6999969482422,180.0,172.64999389648438,179.3000030517578,14300.0,22.899999618530273,23.43000030517578,22.850000381469727,23.3700008392334,56945.0,88.08000183105469,92.12999725341797,88.08000183105469,92.0,19245.0,2300.0,2307.0,2222.0,2232.0,3211.0,146.25,151.1999969482422,145.1999969482422,146.89999389648438,1029.0,120.7249984741211,121.17500305175781,120.0250015258789,120.9749984741211,2660.0,82.30000305175781,82.82499694824219,82.17500305175781,82.75,439.0,150.35000610351562,151.39999389648438,150.125,150.8249969482422,706.0,266.3999938964844,268.1000061035156,264.79998779296875,266.8999938964844,675.0,2012,4,2,0,16
2012-04-17,104.19999694824219,105.06999969482422,102.66000366210938,103.1500015258789,244523.0,118.77999877929688,119.27999877929688,118.19999694824219,118.62000274658203,741.0,1.9509999752044678,2.0160000324249268,1.9470000267028809,2.007999897003174,113743.0,3.1266000270843506,3.1354000568389893,3.1050000190734863,3.1194000244140625,43422.0,3.2339999675750732,3.276599884033203,3.216599941253662,3.2695000171661377,60926.0,1650.300048828125,1652.9000244140625,1637.0,1652.0,69.0,31.665000915527344,31.665000915527344,31.665000915527344,31.665000915527344,71.0,1580.5999755859375,1580.5999755859375,1580.5999755859375,1580.5999755859375,22.0,661.2000122070312,661.2000122070312,661.2000122070312,661.2000122070312,1.0,3.6440000534057617,3.6454999446868896,3.6085000038146973,3.625,266.0,,,,,,616.75,628.0,615.75,623.0,122019.0,615.5,627.0,615.0,617.25,40351.0,1425.75,1434.5,1418.25,1420.25,89852.0,320.75,324.5,318.5,323.5,1646.0,1557.0,1561.0,1532.5,1540.5,1262.0,173.0500030517578,177.3000030517578,172.4499969482422,175.5500030517578,9950.0,23.020000457763672,23.260000228881836,22.799999237060547,23.020000457763672,45342.0,89.43000030517578,90.12999725341797,87.41999816894531,88.04000091552734,10312.0,2319.0,2327.0,2258.0,2260.0,308.0,147.9499969482422,152.35000610351562,145.64999389648438,146.5,1346.0,121.5999984741211,121.80000305175781,120.5999984741211,121.05000305175781,2192.0,89.80000305175781,89.80000305175781,87.67500305175781,89.07499694824219,512.0,151.35000610351562,151.9499969482422,150.4499969482422,150.625,805.0,260.3999938964844,265.5,259.8999938964844,265.5,584.0,2012,4,2,1,16
2012-04-18,102.66999816894531,104.51000213623047,102.19000244140625,104.22000122070312,195812.0,117.97000122070312,118.26000213623047,116.73999786376953,117.69999694824219,894.0,1.9509999752044678,1.9880000352859497,1.940000057220459,1.9500000476837158,99946.0,3.1182000637054443,3.1282999515533447,3.0899999141693115,3.128000020980835,42891.0,3.202699899673462,3.2309000492095947,3.1410999298095703,3.227400064468384,74527.0,1638.800048828125,1653.300048828125,1638.0999755859375,1653.199951171875,273.0,31.47800064086914,31.604999542236328,31.46500015258789,31.545000076293945,40.0,1575.300048828125,1587.5,1575.300048828125,1586.4000244140625,41.0,656.5,656.5,656.5,656.5,1.0,3.628000020980835,3.640500068664551,3.615000009536743,3.6384999752044678,271.0,,,,,,601.75,618.25,599.5,617.0,184234.0,610.75,618.75,604.25,616.0,55830.0,1407.75,1434.0,1403.75,1425.0,68118.0,320.75,322.5,319.25,321.0,453.0,1548.0,1553.5,1541.0,1550.0,848.0,172.64999389648438,174.0,171.89999389648438,173.0500030517578,7937.0,22.34000015258789,23.440000534057617,22.280000686645508,23.09000015258789,42022.0,91.93000030517578,93.43000030517578,89.5,89.72000122070312,13200.0,2283.0,2307.0,2264.0,2307.0,64.0,146.35000610351562,150.0,145.6999969482422,147.39999389648438,843.0,120.2750015258789,122.05000305175781,119.7750015258789,121.69999694824219,5517.0,87.25,89.0,86.82499694824219,88.5250015258789,660.0,151.39999389648438,151.75,150.6999969482422,151.6999969482422,1149.0,266.0,269.0,261.29998779296875,261.6000061035156,636.0,2012,4,2,2,16
2012-04-19,102.2699966430664,103.20999908447266,101.66999816894531,102.7300033569336,91398.0,118.0,119.1500015258789,117.70999908447266,118.8499984741211,1122.0,1.906999945640564,1.9709999561309814,1.9019999504089355,1.9490000009536743,125321.0,3.1250998973846436,3.1445000171661377,3.111799955368042,3.122999906539917,39559.0,3.154099941253662,3.2274999618530273,3.134999990463257,3.2091000080108643,54310.0,1640.5999755859375,1653.0999755859375,1632.0,1642.0999755859375,77.0,31.770999908447266,31.770999908447266,31.469999313354492,31.469999313354492,11.0,1574.199951171875,1575.9000244140625,1572.0,1575.9000244140625,54.0,662.5999755859375,662.5999755859375,662.5999755859375,662.5999755859375,1.0,3.626499891281128,3.629499912261963,3.617500066757202,3.625499963760376,213.0,,,,,,621.0,623.0,603.5,603.75,104316.0,624.75,628.25,611.75,611.75,33065.0,1415.75,1430.0,1407.0,1409.25,72457.0,322.75,327.5,319.75,320.0,754.0,1534.0,1550.0,1527.0,1550.0,831.0,173.64999389648438,175.0,172.0500030517578,172.0500030517578,5876.0,22.049999237060547,22.709999084472656,21.959999084472656,22.549999237060547,30047.0,91.52999877929688,93.11000061035156,90.55999755859375,92.29000091552734,3287.0,2258.0,2279.0,2230.0,2244.0,38.0,148.0500030517578,150.0,146.35000610351562,149.8000030517578,694.0,120.69999694824219,121.0,120.2750015258789,120.5,2802.0,88.4749984741211,88.4749984741211,87.25,87.4749984741211,576.0,150.875,151.35000610351562,150.4250030517578,151.35000610351562,914.0,268.70001220703125,269.79998779296875,264.70001220703125,267.1000061035156,473.0,2012,4,2,3,16
2012-04-20,103.05000305175781,104.2699966430664,102.44999694824219,102.56999969482422,225790.0,118.76000213623047,119.62999725341797,118.38999938964844,119.36000061035156,662.0,1.9270000457763672,1.934999942779541,1.9019999504089355,1.9040000438690186,83720.0,3.1375999450683594,3.1582000255584717,3.1226999759674072,3.124500036239624,26937.0,3.142699956893921,3.181999921798706,3.138700008392334,3.1614999771118164,41785.0,1642.0999755859375,1645.5999755859375,1640.9000244140625,1641.699951171875,54.0,31.643999099731445,31.643999099731445,31.643999099731445,31.643999099731445,11.0,1580.4000244140625,1580.4000244140625,1570.0,1570.0,5.0,676.2000122070312,676.2000122070312,676.2000122070312,676.2000122070312,1.0,3.696000099182129,3.7070000171661377,3.6410000324249268,3.6410000324249268,199.0,,,,,,612.5,628.5,609.5,621.0,102915.0,615.75,627.75,614.25,625.25,40295.0,1446.75,1454.0,1413.0,1415.25,90809.0,322.25,327.0,322.0,325.0,286.0,1550.5,1558.5,1525.0,1532.0,1031.0,177.6999969482422,178.39999389648438,173.5500030517578,173.5500030517578,401.0,21.93000030517578,22.34000015258789,21.829999923706055,22.149999618530273,23038.0,90.04000091552734,91.68000030517578,89.69999694824219,91.2699966430664,3748.0,2299.0,2315.0,2250.0,2250.0,35.0,151.5500030517578,153.85000610351562,149.5,149.6999969482422,735.0,120.55000305175781,121.625,120.4000015258789,121.0,2902.0,87.5,88.375,86.94999694824219,88.3499984741211,544.0,150.125,151.5500030517578,150.0500030517578,151.22500610351562,902.0,271.70001220703125,272.79998779296875,268.0,268.6000061035156,816.0,2012,4,2,4,16
2012-04-23,103.11000061035156,103.9000015258789,101.81999969482422,103.81999969482422,213202.0,118.70999908447266,118.86000061035156,117.2699966430664,117.93000030517578,727.0,2.006999969482422,2.0220000743865967,1.9210000038146973,1.937000036239624,144175.0,3.1398000717163086,3.1445999145507812,3.1050000190734863,3.13100004196167,25746.0,3.187299966812134,3.188800096511841,3.1052000522613525,3.1435000896453857,44786.0,1631.9000244140625,1642.4000244140625,1625.0999755859375,1642.4000244140625,226.0,30.524999618530273,31.610000610351562,30.524999618530273,31.559999465942383,8.0,1552.5,1562.5999755859375,1552.5,1562.5999755859375,13.0,670.25,670.25,670.25,670.25,0.0,3.622999906539917,3.683500051498413,3.6070001125335693,3.683500051498413,234.0,,,,,,622.5,622.5,610.25,613.25,73631.0,625.0,627.75,614.25,616.25,27228.0,1437.25,1453.0,1436.0,1446.0,58926.0,326.0,327.0,319.0,324.0,681.0,1567.0,1568.5,1531.0,1542.0,1292.0,177.6999969482422,178.39999389648438,176.10000610351562,177.5,115.0,21.90999984741211,22.260000228881836,21.780000686645508,22.100000381469727,17783.0,90.4000015258789,91.1500015258789,89.30000305175781,90.05999755859375,2038.0,2245.0,2300.0,2245.0,2300.0,28.0,143.8000030517578,152.0,141.5500030517578,152.0,1034.0,119.80000305175781,120.5999984741211,119.44999694824219,120.55000305175781,2714.0,88.0250015258789,88.0250015258789,86.5250015258789,87.25,566.0,149.4250030517578,150.0749969482422,149.125,150.02499389648438,1125.0,270.0,272.5,268.8999938964844,272.29998779296875,315.0,2012,4,2,0,17
2012-04-24,103.55000305175781,104.0999984741211,102.79000091552734,103.11000061035156,196136.0,118.16000366210938,118.8499984741211,117.9000015258789,118.19000244140625,583.0,1.975000023841858,2.0280001163482666,1.9700000286102295,2.010999917984009,66738.0,3.129499912261963,3.1452999114990234,3.118499994277954,3.144399881362915,31428.0,3.1593000888824463,3.186300039291382,3.140000104904175,3.183799982070923,41371.0,1643.0,1648.5999755859375,1634.4000244140625,1634.4000244140625,123.0,30.739999771118164,30.96500015258789,30.725000381469727,30.725000381469727,19.0,1544.4000244140625,1555.300048828125,1544.4000244140625,1555.300048828125,13.0,665.1500244140625,665.1500244140625,665.1500244140625,665.1500244140625,1.0,3.6714999675750732,3.676500082015991,3.6575000286102295,3.6689999103546143,265.0,,,,,,618.25,632.0,615.5,622.25,92630.0,624.5,639.25,622.75,625.0,27341.0,1461.25,1467.5,1433.75,1437.0,56841.0,340.25,342.0,326.5,326.5,409.0,1566.5,1571.5,1558.0,1562.0,659.0,182.5,183.0,178.4499969482422,178.4499969482422,113.0,22.0,22.209999084472656,21.90999984741211,22.0,26985.0,89.36000061035156,91.4000015258789,88.5,89.91000366210938,46.0,2325.0,2338.0,2269.0,2269.0,53.0,143.39999389648438,146.10000610351562,142.5500030517578,142.5500030517578,641.0,116.80000305175781,120.30000305175781,116.80000305175781,119.9000015258789,3835.0,86.5999984741211,87.80000305175781,86.125,87.6500015258789,456.0,148.39999389648438,149.72500610351562,148.39999389648438,149.4499969482422,700.0,277.3999938964844,279.3999938964844,269.3999938964844,269.3999938964844,912.0,2012,4,2,1,17
2012-04-25,104.12000274658203,104.56999969482422,103.11000061035156,103.76000213623047,276652.0,119.12000274658203,119.19000244140625,117.47000122070312,119.0,541.0,2.068000078201294,2.0899999141693115,1.9709999561309814,1.9839999675750732,68553.0,3.161099910736084,3.163300037384033,3.118799924850464,3.1382999420166016,30766.0,3.1556999683380127,3.1745998859405518,3.1106998920440674,3.1640000343322754,36890.0,1641.4000244140625,1643.800048828125,1626.9000244140625,1641.300048828125,82.0,30.35099983215332,30.924999237060547,30.35099983215332,30.760000228881836,4.0,1543.5999755859375,1552.699951171875,1543.5999755859375,1552.699951171875,3.0,654.4500122070312,654.4500122070312,654.4500122070312,654.4500122070312,1.0,3.700500011444092,3.7125000953674316,3.694000005722046,3.7090001106262207,1018.0,,,,,,611.0,627.25,610.5,617.25,101004.0,616.5,633.75,615.0,624.5,32696.0,1473.5,1493.0,1461.0,1461.0,57852.0,339.25,342.0,333.75,339.25,173.0,1574.5,1575.5,1550.5,1558.0,1043.0,175.9499969482422,184.25,174.89999389648438,184.14999389648438,87.0,22.040000915527344,22.420000076293945,22.0,22.040000915527344,26434.0,88.88999938964844,90.0,89.0,90.0,32.0,2302.0,2354.0,2290.0,2345.0,4.0,145.89999389648438,146.5,143.0,143.9499969482422,762.0,118.5,118.7750015258789,117.19999694824219,117.80000305175781,1682.0,87.125,87.42500305175781,86.5999984741211,87.0250015258789,444.0,148.85000610351562,149.1999969482422,148.6750030517578,148.75,283.0,277.8999938964844,280.0,276.6000061035156,278.1000061035156,390.0,2012,4,2,2,17
2012-04-26,104.55000305175781,104.91999816894531,103.83999633789062,103.95999908447266,192832.0,119.91999816894531,120.0999984741211,119.23999786376953,119.23999786376953,652.0,2.0360000133514404,2.187000036239624,1.9989999532699585,2.0940001010894775,231788.0,3.1944000720977783,3.2044999599456787,3.15310001373291,3.1623001098632812,23597.0,3.183300018310547,3.1872000694274902,3.1468000411987305,3.15120005607605,29937.0,1659.5999755859375,1659.5999755859375,1658.300048828125,1658.300048828125,280.0,31.202999114990234,31.202999114990234,31.202999114990234,31.202999114990234,43708.0,1566.199951171875,1566.199951171875,1566.199951171875,1566.199951171875,4.0,672.0499877929688,672.0499877929688,672.0499877929688,672.0499877929688,100.0,3.7679998874664307,3.7679998874664307,3.740000009536743,3.740000009536743,54689.0,,,,,,624.0,625.0,609.75,614.0,104596.0,626.0,627.75,615.5,617.75,19816.0,1481.25,1481.5,1463.0,1473.0,62414.0,337.75,340.75,336.0,338.25,165.0,1542.0,1574.5,1542.0,1573.5,2008.0,174.6999969482422,176.35000610351562,174.75,176.0,95.0,21.31999969482422,22.200000762939453,21.280000686645508,22.200000762939453,27300.0,90.30999755859375,90.3499984741211,88.95999908447266,89.0999984741211,50.0,2327.0,2326.0,2303.0,2303.0,11.0,144.85000610351562,147.75,144.35000610351562,146.35000610351562,328.0,118.07499694824219,119.19999694824219,117.625,118.55000305175781,1489.0,86.80000305175781,87.32499694824219,86.05000305175781,86.9000015258789,481.0,149.10000610351562,149.14999389648438,148.8249969482422,148.85000610351562,2780.0,275.8999938964844,280.8999938964844,275.6000061035156,278.8999938964844,332.0,2012,4,2,3,17
